,valid_from,tags_before,comments,changeset_id
2202,2023-10-19 23:11:59+00:00,"{'addr:housenumber': '1/345', 'addr:street': 'Վազգեն Սարգսյանի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
2204,2023-10-19 23:11:59+00:00,"{'direction': 'both', 'traffic_calming': 'bump'}",adding information,142840512
11422,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '6a', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
13655,2023-10-19 23:11:59+00:00,{'highway': 'service'},adding information,142840512
13661,2023-10-19 23:11:59+00:00,"{'source': 'Bing', 'highway': 'primary', 'name': 'Vaqif Cəfərov Küçəsi', 'surface': 'asphalt', 'maxspeed': '60', 'lanes': '2', 'name:en': 'Naberezhnaya street', 'name:ru': 'Набережная улица', 'name:hy': 'Նաբերեժնայա փողոց'}",adding information,142840512
15517,2023-10-19 23:11:59+00:00,{'barrier': 'wall'},adding information,142840512
15519,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '4', 'addr:street': 'Արշակ Արուշանովի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
576,2023-10-19 23:11:59+00:00,{'amenity': 'cafe'},adding information,142840512
627,2023-10-19 23:11:59+00:00,"{'highway': 'traffic_signals', 'crossing': 'traffic_signals'}",adding information,142840512
2127,2023-10-19 23:11:59+00:00,"{'amenity': 'vending_machine', 'vending': 'ice_cream'}",adding information,142840512
11437,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'addr:housenumber': '8', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
11439,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '21', 'addr:street': 'Մարտունու փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '1'}",adding information,142840512
12690,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'building:levels': '1'}",adding information,142840512
12697,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'addr:housenumber': '2', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '2'}",adding information,142840512
4357,2023-10-19 23:11:59+00:00,"{'public_transport': 'stop_position', 'bus': 'yes'}",adding information,142840512
4363,2023-10-19 23:11:59+00:00,{'entrance': 'yes'},adding information,142840512
8380,2023-10-19 23:11:59+00:00,{'highway': 'service'},adding information,142840512
8382,2023-10-19 23:11:59+00:00,{'highway': 'service'},adding information,142840512
8392,2023-10-19 23:11:59+00:00,"{'highway': 'primary', 'name': 'Մեսրոպ Մաշտոցի պողոտա', 'surface': 'asphalt', 'oneway': 'yes', 'maxspeed': '60', 'lanes': '2', 'name:en': 'Mesrop Mashtotsi Avenue', 'name:ru': 'проспект Месропа Маштоца', 'name:hy': 'Մեսրոպ Մաշտոցի պողոտա'}",adding information,142840512
10837,2023-10-19 23:11:59+00:00,{'highway': 'footway'},adding information,142840512
6136,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'addr:housenumber': '1/51', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
15505,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '3', 'addr:street': 'Թևոսյան փող', 'addr:city': 'Ստեփանակերտ', 'building:levels': '2'}",adding information,142840512
15506,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'addr:housenumber': '6', 'addr:street': 'Վազգեն Սարգսյանի փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '2'}",adding information,142840512
655,2023-10-19 23:11:59+00:00,{},adding information,142840512
13699,2023-10-19 23:11:59+00:00,{'highway': 'service'},adding information,142840512
9510,2023-10-19 23:11:59+00:00,{'landuse': 'grass'},adding information,142840512
2023,2023-10-19 23:11:59+00:00,"{'highway': 'traffic_signals', 'crossing': 'traffic_signals'}",adding information,142840512
2083,2023-10-19 23:11:59+00:00,"{'highway': 'crossing', 'crossing': 'traffic_signals'}",adding information,142840512
13966,2023-10-19 23:11:59+00:00,"{'building': 'apartments', 'addr:housenumber': '3', 'addr:street': 'Վազգեն Սարգսյանի փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '4', 'addr:street:en': 'Vazgen Sargsyan'}",adding information,142840512
13968,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'addr:housenumber': '18', 'addr:street': 'Վ. Մամիկոնյան փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '1'}",adding information,142840512
15595,2023-10-19 23:11:59+00:00,{'building': 'house'},adding information,142840512
15596,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
6764,2023-10-19 23:11:59+00:00,{'building': 'house'},adding information,142840512
7421,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '6b', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
8643,2023-10-19 23:11:59+00:00,"{'building': 'residential', 'addr:housenumber': '11', 'addr:street': 'Վ. Մամիկոնյան փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '2'}",adding information,142840512
1942,2023-10-19 23:11:59+00:00,"{'addr:housenumber': '41a99820387', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
2006,2023-10-19 23:11:59+00:00,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}",adding information,142840512
10117,2023-10-19 23:11:59+00:00,{'highway': 'footway'},adding information,142840512
11294,2023-10-19 23:11:59+00:00,"{'source': 'Bing', 'highway': 'residential', 'name': 'Dədə Qorqud küçəsi', 'surface': 'asphalt', 'maxspeed': '40', 'name:en': 'Ayvazovski Street', 'name:ru': 'улица Айвазовского', 'name:hy': 'Այվազովսկու փողոց'}",adding information,142840512
4452,2023-10-19 23:11:59+00:00,"{'addr:housenumber': '24/5', 'addr:street': 'Վ. Մամիկոնյան փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
4454,2023-10-19 23:11:59+00:00,"{'addr:housenumber': '24', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
4455,2023-10-19 23:11:59+00:00,"{'addr:housenumber': '41', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
4456,2023-10-19 23:11:59+00:00,"{'name:ru': 'Ашот Гулян(Бекор)', 'historic': 'memorial'}",adding information,142840512
6071,2023-10-19 23:11:59+00:00,"{'source': 'GPS, survey, Bing', 'highway': 'residential', 'name': 'Özbəkistan Küçəsi', 'surface': 'asphalt', 'maxspeed': '30', 'lanes': '2', 'name:en': 'Baghrat Ulubabyan street', 'name:ru': 'улица Баграта Улубабяна', 'name:hy': 'Բ. Ուլուբաբյան փողոց'}",adding information,142840512
6072,2023-10-19 23:11:59+00:00,{'amenity': 'school'},adding information,142840512
9480,2023-10-19 23:11:59+00:00,{'building': 'house'},adding information,142840512
14084,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '26', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
12054,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
12057,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '2', 'addr:street': 'Բ. Ուլուբաբյան փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
14086,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
14109,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '6', 'addr:street': 'Արշակ Արուշանովի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
7428,2023-10-19 23:11:59+00:00,{'barrier': 'wall'},adding information,142840512
7433,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
7436,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '7', 'addr:street': 'Մարտունու փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
8743,2023-10-19 23:11:59+00:00,"{'building': 'house', 'building:levels': '1'}",adding information,142840512
10094,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
14120,2023-10-19 23:11:59+00:00,"{'highway': 'tertiary', 'name': 'Fərhad Atakişiyev Küçəsi'}",adding information,142840512
14126,2023-10-19 23:11:59+00:00,"{'highway': 'primary', 'name': 'Nuru Paşa küçəsi', 'surface': 'asphalt', 'maxspeed': '40', 'lanes': '4', 'name:en': 'Vazgen Sargsyan street', 'name:ru': 'улица Вазгена Саркисяна', 'lanes:backward': '2', 'name:hy': 'Վազգեն Սարգսյանի փողոց', 'name:az': 'Nuru Paşa küçəsi'}",adding information,142840512
14168,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '8', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
10082,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '3', 'addr:street': 'Մարտունու փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
9563,2023-10-19 23:11:59+00:00,"{'source': 'Bing', 'highway': 'residential', 'name': 'Nəriman Nərimanov küçəsi', 'surface': 'asphalt', 'name:en': 'Nalbandyan street', 'name:ru': 'улица Налбандяна', 'name:hy': 'Նալբանդյան փողոց'}",adding information,142840512
7957,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
7959,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'addr:housenumber': '13a', 'addr:street': 'Վ. Մամիկոնյան փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '5'}",adding information,142840512
9955,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
706,2023-10-19 23:11:59+00:00,"{'highway': 'give_way', 'direction': 'backward'}",adding information,142840512
7419,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '23', 'addr:street': 'Մարտունու փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '2'}",adding information,142840512
1756,2023-10-19 23:11:59+00:00,{'amenity': 'pharmacy'},adding information,142840512
1802,2023-10-19 23:11:59+00:00,"{'highway': 'give_way', 'direction': 'backward'}",adding information,142840512
5209,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'building:levels': '1'}",adding information,142840512
5212,2023-10-19 23:11:59+00:00,{'leisure': 'park'},adding information,142840512
8815,2023-10-19 23:11:59+00:00,{'building': 'house'},adding information,142840512
14216,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
1652,2023-10-19 23:11:59+00:00,"{'name:ru': 'Парк им. Энвер Паши', 'historic': 'memorial', 'name:hy': 'Աշոտ Բեկորի անվան պուրակ'}",adding information,142840512
1662,2023-10-19 23:11:59+00:00,"{'name': 'Kosmetika', 'shop': 'perfumery'}",adding information,142840512
1679,2023-10-19 23:11:59+00:00,"{'addr:housenumber': '24', 'addr:street': 'Վ. Մամիկոնյան փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
14174,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'addr:housenumber': '15', 'addr:street': 'Մարտունու փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
1698,2023-10-19 23:11:59+00:00,{'highway': 'traffic_signals'},adding information,142840512
7618,2023-10-19 23:11:59+00:00,"{'source': 'Bing', 'highway': 'primary', 'oneway': 'yes', 'name:en': 'Naberezhnaya street', 'name:tr': 'Naberejnaya Caddesi'}",adding information,142840512
12044,2023-10-19 23:11:59+00:00,{'building': 'house'},adding information,142840512
12046,2023-10-19 23:11:59+00:00,"{'building': 'house', 'addr:housenumber': '28', 'addr:street': 'Անդրանիկի փողոց', 'addr:city': 'Ստեփանակերտ'}",adding information,142840512
12585,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
11049,2023-10-19 23:11:59+00:00,{'highway': 'footway'},adding information,142840512
7383,2023-10-19 23:11:59+00:00,"{'source': 'Bing', 'highway': 'residential', 'name': 'Mikayıl Gözəlov küçəsi', 'name:en': 'Marshal Baghramyan 1st  deadlock', 'name:ru': '1-й тупик Маршала Баграмяна', 'name:hy': 'Մարշալ Բաղրամյան 1-ին փակուղի'}",adding information,142840512
1593,2023-10-19 23:11:59+00:00,"{'amenity': 'shelter', 'wheelchair': 'limited', 'shelter_type': 'gazebo'}",adding information,142840512
5327,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'building:levels': '1'}",adding information,142840512
5336,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
5340,2023-10-19 23:11:59+00:00,{'building': 'house'},adding information,142840512
5346,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
7280,2023-10-19 23:11:59+00:00,"{'building': 'residential', 'addr:housenumber': '9', 'addr:street': 'Վ. Մամիկոնյան փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '2'}",adding information,142840512
10629,2023-10-19 23:11:59+00:00,"{'source': 'Bing', 'highway': 'residential', 'name': 'Aida İmanquliyeva küçəsi', 'surface': 'asphalt', 'maxspeed': '40', 'lanes': '2', 'name:en': 'Karo Alvaryan street', 'name:ru': 'улица Каро Алваряна', 'name:hy': 'Կարո Ալվարյան փողոց'}",adding information,142840512
5357,2023-10-19 23:11:59+00:00,"{'source': 'Bing', 'highway': 'tertiary', 'name': 'Ənvər Paşa Küçəsi', 'surface': 'asphalt', 'lanes': '2', 'name:en': 'Pirumyan street', 'name:ru': 'улица Пирумяна', 'name:hy': 'Փիրումյան փողոց'}",adding information,142840512
14381,2023-10-19 23:11:59+00:00,"{'highway': 'living_street', 'surface': 'asphalt'}",adding information,142840512
1562,2023-10-19 23:11:59+00:00,"{'highway': 'crossing', 'crossing': 'marked'}",adding information,142840512
1568,2023-10-19 23:11:59+00:00,"{'amenity': 'dentist', 'healthcare': 'dentist', 'healthcare:speciality': 'general'}",adding information,142840512
3709,2023-10-19 23:11:59+00:00,"{'public_transport': 'stop_position', 'bus': 'yes'}",adding information,142840512
12063,2023-10-19 23:11:59+00:00,{'highway': 'tertiary'},adding information,142840512
3236,2023-10-19 23:11:59+00:00,"{'public_transport': 'stop_position', 'bus': 'yes'}",adding information,142840512
7273,2023-10-19 23:11:59+00:00,"{'highway': 'tertiary', 'name': 'Fərhad Atakişiyev Küçəsi', 'name:en': 'V.Aygetsi street', 'name:ru': 'улица В. Айгеци', 'name:hy': 'Վ.Այգեցի փողոց'}",adding information,142840512
8885,2023-10-19 23:11:59+00:00,{'building': 'yes'},adding information,142840512
14366,2023-10-19 23:11:59+00:00,"{'highway': 'tertiary', 'name': 'Ալեքսեյ Հեքիմյան փողոց', 'surface': 'asphalt', 'oneway': 'yes', 'ref': 'rd1', 'maxspeed': '40', 'lanes': '2', 'name:en': 'Aleksey Hekimyan street', 'name:ru': 'улица Алексея Экимяна'}",adding information,142840512
7277,2023-10-19 23:11:59+00:00,"{'building': 'yes', 'addr:housenumber': '4', 'addr:street': 'Արթուր Մկրտչյան փողոց', 'addr:city': 'Ստեփանակերտ', 'building:levels': '3', 'phone': '+374 47 94 34 91'}",adding information,142840512
753,2023-10-19 23:11:59+00:00,"{'public_transport': 'stop_position', 'bus': 'yes'}",adding information,142840512
15148,2023-10-19 23:11:59+00:00,{'highway': 'footway'},adding information,142840512
760,2023-10-19 23:11:59+00:00,{'entrance': 'yes'},adding information,142840512
766,2023-10-19 23:11:59+00:00,"{'public_transport': 'stop_position', 'bus': 'yes'}",adding information,142840512
779,2023-10-19 23:11:59+00:00,{'entrance': 'yes'},adding information,142840512
8990,2023-10-19 23:11:59+00:00,"{'highway': 'primary', 'surface': 'asphalt', 'oneway': 'yes'}",adding information,142840512
1488,2023-10-19 23:11:59+00:00,"{'name': '""Omega""', 'shop': 'gift'}",adding information,142840512
14417,2023-10-19 23:11:59+00:00,{'highway': 'service'},adding information,142840512
